2025-01-07 11:14:58 [INFO]: Loading Overrides...
2025-01-07 11:14:58 [INFO]: Loading World Types...
2025-01-07 11:14:58 [INFO]: - World Type for 'world' set to 'NORMAL'
2025-01-07 11:14:58 [INFO]: - World Type for 'world_nether' set to 'NETHER'
2025-01-07 11:14:58 [INFO]: - World Type for 'world_the_end' set to 'NORMAL'
2025-01-07 11:14:58 [INFO]: Loading Defaults...
2025-01-07 11:14:58 [INFO]: Loading Custom Worlds...
2025-01-07 11:14:58 [INFO]: [WARN] - Custom World 'custom_world_1' was not registered because world does NOT exist
2025-01-07 11:14:58 [INFO]: [WARN] - Custom World 'other_custom_world' was not registered because world does NOT exist
2025-01-07 11:14:58 [SEVERE]: The particle 'EXPLOSION_NORMAL' created a fatal error when loading particles! Your MC version isn't supported!
2025-01-07 11:15:01 [INFO]: Database COOLDOWN:spawn configured and loaded!
2025-01-18 01:20:14 [INFO]: ClownFers executed: /betterrtp:rtp world desert
2025-01-18 01:20:16 [INFO]: ClownFers executed: /betterrtp:rtp world world
2025-01-18 01:30:25 [INFO]: snak_boy7 executed: /betterrtp:rtp world world
2025-01-18 01:32:00 [INFO]: CatpaiSkele executed: /betterrtp:rtp world world
2025-01-18 01:47:37 [INFO]: RAZER6969 executed: /betterrtp:rtp world world
2025-01-18 02:05:34 [INFO]: RizzInFlaw executed: /betterrtp:rtp world world
2025-01-18 02:06:32 [INFO]: RizzInFlaw executed: /betterrtp:rtp world desert
2025-01-18 02:07:22 [INFO]: rip_theo executed: /betterrtp:rtp world desert
2025-01-18 02:08:59 [INFO]: preet007 executed: /betterrtp:rtp world world
2025-01-18 02:09:54 [INFO]: RizzInFlaw executed: /betterrtp:rtp world desert
2025-01-18 02:19:54 [INFO]: Galaxy_dreams executed: /betterrtp:rtp world desert
2025-01-18 02:20:15 [INFO]: Galaxy_dreams executed: /betterrtp:rtp world desert
2025-01-18 02:20:37 [INFO]: Galaxy_dreams executed: /betterrtp:rtp world desert
2025-01-18 02:20:46 [INFO]: Galaxy_dreams executed: /betterrtp:rtp world world
2025-01-18 02:34:01 [INFO]: TanishGamer86 executed: /betterrtp:rtp world world
2025-01-18 02:34:09 [INFO]: TanishGamer86 executed: /betterrtp:rtp world world
2025-01-18 02:34:11 [INFO]: TanishGamer86 executed: /betterrtp:rtp world world
2025-01-18 02:49:43 [INFO]: CosmoSurfer_1729 executed: /betterrtp:rtp world desert
2025-01-18 02:49:49 [INFO]: Lonely_Gamer_007 executed: /betterrtp:rtp world world
2025-01-18 02:49:52 [INFO]: CosmoSurfer_1729 executed: /betterrtp:rtp world world
2025-01-18 03:12:02 [INFO]: Manhmoi executed: /betterrtp:rtp world desert
2025-01-18 03:40:55 [INFO]: bijalshahi executed: /betterrtp:rtp world world
2025-01-18 04:40:31 [INFO]: Pandaaafx executed: /betterrtp:rtp world desert
2025-01-18 04:40:41 [INFO]: Pandaaafx executed: /betterrtp:rtp world world
2025-01-18 04:41:04 [INFO]: Pandaaafx executed: /betterrtp:rtp world desert
2025-01-18 04:57:46 [INFO]: technoblade939 executed: /betterrtp:rtp world desert
2025-01-18 04:57:54 [INFO]: technoblade939 executed: /betterrtp:rtp world world
2025-01-18 05:14:34 [INFO]: RakuZzzz executed: /betterrtp:rtp world desert
2025-01-18 05:17:38 [INFO]: RakuZzzz executed: /betterrtp:rtp world desert
2025-01-18 05:21:10 [INFO]: ItzMeCyril executed: /betterrtp:rtp world desert
2025-01-18 05:24:54 [INFO]: Mob_log executed: /betterrtp:rtp world desert
2025-01-18 05:25:02 [INFO]: Mob_log executed: /betterrtp:rtp world world
2025-01-18 05:59:18 [INFO]: FoodieeGamerr executed: /betterrtp:rtp world world
2025-01-18 05:59:32 [INFO]: FoodieeGamerr executed: /betterrtp:rtp world world
2025-01-18 05:59:45 [INFO]: FoodieeGamerr executed: /betterrtp:rtp world desert
2025-01-18 06:01:30 [INFO]: FoodieeGamerr executed: /betterrtp:rtp world desert
2025-01-18 06:46:31 [INFO]: ItsVenom_XD executed: /betterrtp:rtp world world
2025-01-18 06:50:35 [INFO]: thangnayngu executed: /betterrtp:rtp world world
2025-01-18 06:53:56 [INFO]: senpai_tigerr executed: /betterrtp:rtp world world
2025-01-18 06:54:09 [INFO]: senpai_tigerr executed: /betterrtp:rtp world world
2025-01-18 06:54:25 [INFO]: senpai_tigerr executed: /betterrtp:rtp world desert
2025-01-18 06:59:06 [INFO]: masternopro executed: /betterrtp:rtp world world
2025-01-18 06:59:23 [INFO]: masternopro executed: /betterrtp:rtp world world
2025-01-18 07:21:31 [INFO]: Legend2121 executed: /betterrtp:rtp world world
2025-01-18 07:29:09 [INFO]: Harshjiopp executed: /betterrtp:rtp world world
2025-01-18 07:55:28 [INFO]: choronus_O executed: /betterrtp:rtp world desert
2025-01-18 07:56:19 [INFO]: Won_Lord executed: /betterrtp:rtp world world
2025-01-18 08:08:51 [INFO]: JJJJJJJJJJJJ executed: /betterrtp:rtp world world
2025-01-18 08:23:23 [INFO]: efirat11 executed: /betterrtp:rtp world world
2025-01-18 08:23:34 [INFO]: efirat11 executed: /betterrtp:rtp world world
2025-01-18 08:23:44 [INFO]: efirat11 executed: /betterrtp:rtp world desert
2025-01-18 08:37:41 [INFO]: longvy13240 executed: /betterrtp:rtp world desert
2025-01-18 08:37:44 [INFO]: longvy13240 executed: /betterrtp:rtp world world
2025-01-18 08:37:57 [INFO]: longvy13240 executed: /betterrtp:rtp world desert
2025-01-18 09:06:46 [INFO]: rachitplaymc executed: /betterrtp:rtp world desert
2025-01-18 09:06:47 [INFO]: AE_K1NG executed: /betterrtp:rtp world desert
2025-01-18 09:06:59 [INFO]: rachitplaymc executed: /betterrtp:rtp world world
2025-01-18 09:07:01 [INFO]: AE_K1NG executed: /betterrtp:rtp world world
2025-01-18 09:38:24 [INFO]: UltaPultaPlayszz executed: /betterrtp:rtp world world
2025-01-18 09:38:41 [INFO]: UltaPultaPlayszz executed: /betterrtp:rtp world desert
2025-01-18 09:39:09 [INFO]: probbtra executed: /betterrtp:rtp world world
2025-01-18 09:39:21 [INFO]: InsaneLegendOP executed: /betterrtp:rtp world desert
2025-01-18 09:39:32 [INFO]: InsaneLegendOP executed: /betterrtp:rtp world world
2025-01-18 09:40:04 [INFO]: probbtra executed: /betterrtp:rtp world world
2025-01-18 09:40:38 [INFO]: probbtra executed: /betterrtp:rtp world desert
2025-01-18 09:40:54 [INFO]: UltaPultaPlayszz executed: /betterrtp:rtp world world
2025-01-18 09:41:16 [INFO]: MikulNoob executed: /betterrtp:rtp world desert
2025-01-18 09:41:18 [INFO]: InsaneLegendOP executed: /betterrtp:rtp world desert
2025-01-18 09:41:25 [INFO]: MikulNoob executed: /betterrtp:rtp world world
2025-01-18 09:47:39 [INFO]: InsaneLegendOP executed: /betterrtp:rtp world world
2025-01-18 09:47:46 [INFO]: InsaneLegendOP executed: /betterrtp:rtp world desert
2025-01-18 09:49:32 [INFO]: Boar57645844 executed: /betterrtp:rtp world desert
2025-01-18 09:49:42 [INFO]: Boar57645844 executed: /betterrtp:rtp world desert
2025-01-18 09:49:48 [INFO]: Itsfast_ executed: /betterrtp:rtp world desert
2025-01-18 10:02:01 [INFO]: Yee_GIRISH executed: /betterrtp:rtp world desert
2025-01-18 10:08:11 [INFO]: Rajasaltin executed: /betterrtp:rtp world desert
2025-01-18 10:08:11 [INFO]: -Removed a queue Location{world=CraftWorld{name=desert},x=-323.5,y=83.0,z=142.5,pitch=8.823329,yaw=168.59741}
2025-01-18 10:08:35 [INFO]: Rajasaltin executed: /betterrtp:rtp world desert
2025-01-18 10:08:37 [INFO]: -Removed a queue Location{world=CraftWorld{name=desert},x=955.5,y=70.0,z=-708.5,pitch=-14.714885,yaw=175.92003}
2025-01-18 10:39:12 [INFO]: StrengthOfDark executed: /betterrtp:rtp world world
2025-01-18 10:39:21 [INFO]: StrengthOfDark executed: /betterrtp:rtp world desert
2025-01-18 10:48:03 [INFO]: Rip_ziolesgg executed: /betterrtp:rtp world desert
2025-01-18 10:48:16 [INFO]: Rip_ziolesgg executed: /betterrtp:rtp world desert
2025-01-18 10:48:24 [INFO]: Rip_ziolesgg executed: /betterrtp:rtp world world
2025-01-18 10:50:54 [INFO]: NotGammerFleet executed: /betterrtp:rtp world desert
2025-01-18 10:57:44 [INFO]: Jack_Bhaiya2293 executed: /betterrtp:rtp world desert
2025-01-18 10:57:45 [INFO]: NotGammerFleet executed: /betterrtp:rtp world desert
2025-01-18 10:58:00 [INFO]: NotGammerFleet executed: /betterrtp:rtp world world
2025-01-18 11:00:41 [INFO]: abdullah10 executed: /betterrtp:rtp world world
2025-01-18 11:03:15 [INFO]: Rip_ziolesgg executed: /betterrtp:rtp world desert
2025-01-18 11:03:35 [INFO]: Rip_ziolesgg executed: /betterrtp:rtp world desert
2025-01-18 11:36:14 [INFO]: anshgupta1243 executed: /betterrtp:rtp world world
2025-01-18 11:36:33 [INFO]: anshgupta1243 executed: /betterrtp:rtp world world
2025-01-18 11:37:41 [INFO]: FAKERR executed: /betterrtp:rtp world world
2025-01-18 12:01:42 [INFO]: saranshhk8 executed: /betterrtp:rtp world desert
2025-01-18 12:02:01 [INFO]: saranshhk8 executed: /betterrtp:rtp world desert
2025-01-18 12:02:15 [INFO]: saranshhk8 executed: /betterrtp:rtp world desert
2025-01-18 12:17:40 [INFO]: Aphrodoo executed: /betterrtp:rtp world desert
2025-01-18 12:41:24 [INFO]: ONLYGOJOPVP executed: /betterrtp:rtp world world
2025-01-18 13:14:58 [INFO]: StrengthOfDark executed: /betterrtp:rtp world desert
2025-01-18 14:02:56 [INFO]: gghokiro32 executed: /betterrtp:rtp world desert
2025-01-18 14:02:57 [INFO]: LIMT3DD executed: /betterrtp:rtp world desert
2025-01-18 14:03:08 [INFO]: LIMT3DD executed: /betterrtp:rtp world desert
2025-01-18 14:20:15 [INFO]: Bamboo_bee executed: /betterrtp:rtp world world
2025-01-18 14:20:26 [INFO]: Bamboo_bee executed: /betterrtp:rtp world world
2025-01-18 14:20:38 [INFO]: Bamboo_bee executed: /betterrtp:rtp world desert
2025-01-18 16:14:40 [INFO]: Sapling60 executed: /betterrtp:rtp world desert
2025-01-18 16:14:51 [INFO]: Sapling60 executed: /betterrtp:rtp world desert
2025-01-18 16:14:55 [INFO]: Sapling60 executed: /betterrtp:rtp world world
2025-01-18 21:05:20 [INFO]: thanhfisech executed: /betterrtp:rtp world world
2025-01-18 22:28:47 [INFO]: izanagi executed: /betterrtp:rtp world world
2025-01-18 22:47:02 [INFO]: trummom executed: /betterrtp:rtp world world
2025-01-18 22:47:11 [INFO]: trummom executed: /betterrtp:rtp world world
2025-01-18 22:47:16 [INFO]: trummom executed: /betterrtp:rtp world desert
2025-01-18 22:47:40 [INFO]: trummom executed: /betterrtp:rtp world desert
2025-01-18 22:47:48 [INFO]: trummom executed: /betterrtp:rtp world world
2025-01-18 23:07:27 [INFO]: proplayz__ executed: /betterrtp:rtp world desert
2025-01-18 23:25:17 [INFO]: DampestWings451 executed: /betterrtp:rtp world world
2025-01-18 23:25:28 [INFO]: DampestWings451 executed: /betterrtp:rtp world desert
2025-01-19 00:47:16 [INFO]: SedLikesIceCream executed: /betterrtp:rtp world desert
2025-01-19 00:47:25 [INFO]: SedLikesIceCream executed: /betterrtp:rtp world world
2025-01-19 00:57:56 [INFO]: Hoangml executed: /betterrtp:rtp world desert
2025-01-19 00:58:51 [INFO]: Hoangml executed: /betterrtp:rtp world world
2025-01-19 01:03:40 [INFO]: ClownFers executed: /betterrtp:rtp world desert
2025-01-19 01:36:53 [INFO]: TheTurtleKidMC executed: /betterrtp:rtp world world
2025-01-19 01:41:10 [INFO]: RakuZzzz executed: /betterrtp:rtp world desert
2025-01-19 01:57:49 [INFO]: CooBaca_XD executed: /betterrtp:rtp world desert
2025-01-19 02:41:03 [INFO]: manjit_69 executed: /betterrtp:rtp world world
2025-01-19 02:41:12 [INFO]: manjit_69 executed: /betterrtp:rtp world world
2025-01-19 02:41:20 [INFO]: manjit_69 executed: /betterrtp:rtp world world
2025-01-19 03:03:15 [INFO]: Leo1Adrian executed: /betterrtp:rtp world world
2025-01-19 03:23:16 [INFO]: Borsalino executed: /betterrtp:rtp world world
2025-01-19 03:23:53 [INFO]: FoodieeGamerr executed: /betterrtp:rtp world desert
2025-01-19 03:26:28 [INFO]: Hunter_perce88 executed: /betterrtp:rtp world world
2025-01-19 03:28:04 [INFO]: Borsalino executed: /betterrtp:rtp world world
2025-01-19 03:34:38 [INFO]: BestOf2500 executed: /betterrtp:rtp world world
2025-01-19 03:35:25 [INFO]: I_am_hogalala executed: /betterrtp:rtp world desert
2025-01-19 03:35:37 [INFO]: I_am_hogalala executed: /betterrtp:rtp world desert
2025-01-19 03:35:46 [INFO]: I_am_hogalala executed: /betterrtp:rtp world world
2025-01-19 03:38:13 [INFO]: Borsalino executed: /betterrtp:rtp world world
2025-01-19 03:38:21 [INFO]: Borsalino executed: /betterrtp:rtp world world
2025-01-19 03:38:31 [INFO]: Borsalino executed: /betterrtp:rtp world desert
2025-01-19 03:43:20 [INFO]: Borsalino executed: /betterrtp:rtp world world
2025-01-19 03:53:17 [INFO]: ytgameryoo executed: /betterrtp:rtp world world
2025-01-19 04:01:09 [INFO]: volcanic_ff executed: /betterrtp:rtp world world
2025-01-19 04:01:28 [INFO]: volcanic_ff executed: /betterrtp:rtp world world
2025-01-19 04:06:53 [INFO]: I_am_hogalala executed: /betterrtp:rtp world world
2025-01-19 04:22:07 [INFO]: longngua1 executed: /betterrtp:rtp world world
2025-01-19 04:23:20 [INFO]: longngua1 executed: /betterrtp:rtp world desert
2025-01-19 04:23:31 [INFO]: longngua1 executed: /betterrtp:rtp world world
2025-01-19 05:10:58 [INFO]: anshgupta1243 executed: /betterrtp:rtp world world
2025-01-19 07:01:24 [INFO]: Pra7ant8371 executed: /betterrtp:rtp world world
2025-01-19 07:01:39 [INFO]: Pra7ant8371 executed: /betterrtp:rtp world world
2025-01-19 07:05:31 [INFO]: LOLcreater executed: /betterrtp:rtp world desert
2025-01-19 07:21:37 [INFO]: Honeyxpie executed: /betterrtp:rtp world desert
2025-01-19 08:04:43 [INFO]: Zpolll executed: /betterrtp:rtp world world
2025-01-19 08:08:49 [INFO]: _JustSk1ll executed: /betterrtp:rtp world desert
2025-01-19 08:25:16 [INFO]: HarshLegendOp executed: /betterrtp:rtp world world
2025-01-19 08:30:54 [INFO]: lolololol executed: /betterrtp:rtp world desert
2025-01-19 08:31:00 [INFO]: lolololol executed: /betterrtp:rtp world world
2025-01-19 08:34:14 [INFO]: SensaiOp7082 executed: /betterrtp:rtp world world
2025-01-19 08:44:17 [INFO]: NotSane001 executed: /betterrtp:rtp world world
2025-01-19 09:39:11 [INFO]: khoi53453 executed: /betterrtp:rtp world world
2025-01-19 09:46:09 [INFO]: kka executed: /betterrtp:rtp world world
2025-01-19 09:46:30 [INFO]: kka executed: /betterrtp:rtp world world
2025-01-19 09:50:55 [INFO]: JuniorHunter executed: /betterrtp:rtp world desert
2025-01-19 09:51:21 [INFO]: JuniorHunter executed: /betterrtp:rtp world world
2025-01-19 09:56:36 [INFO]: kka executed: /betterrtp:rtp world world
2025-01-19 10:53:36 [INFO]: _C4azylama_ executed: /betterrtp:rtp world world
2025-01-19 10:54:12 [INFO]: _C4azylama_ executed: /betterrtp:rtp world desert
2025-01-19 10:54:32 [INFO]: _C4azylama_ executed: /betterrtp:rtp world world
2025-01-19 10:54:35 [INFO]: _C4azylama_ executed: /betterrtp:rtp world world
2025-01-19 11:14:45 [INFO]: Rhitikxyt executed: /betterrtp:rtp world world
2025-01-19 11:43:51 [INFO]: atharv1444 executed: /betterrtp:rtp world world
2025-01-19 11:44:04 [INFO]: atharv1444 executed: /betterrtp:rtp world desert
2025-01-19 12:08:18 [INFO]: AaryanYT executed: /betterrtp:rtp world world
2025-01-19 12:10:41 [INFO]: AaryanYT executed: /betterrtp:rtp world world
2025-01-19 12:37:40 [INFO]: Ender_playz01 executed: /betterrtp:rtp world desert
2025-01-19 12:37:42 [INFO]: Ender_playz01 executed: /betterrtp:rtp world world
2025-01-19 15:33:29 [INFO]: ashgreninjaYT executed: /betterrtp:rtp world world
2025-01-19 15:34:14 [INFO]: ashgreninjaYT executed: /betterrtp:rtp world world
2025-01-19 16:34:31 [INFO]: MEN executed: /betterrtp:rtp world world
2025-01-19 19:25:27 [INFO]: khoi53453 executed: /betterrtp:rtp world world
2025-01-19 19:25:44 [INFO]: khoi53453 executed: /betterrtp:rtp world world
2025-01-19 22:14:27 [INFO]: BossRocket47684 executed: /betterrtp:rtp world world
2025-01-19 22:14:46 [INFO]: BossRocket47684 executed: /betterrtp:rtp world desert
2025-01-19 22:39:29 [INFO]: khoivippro2468 executed: /betterrtp:rtp world world
2025-01-19 23:29:50 [INFO]: nghianguyenduy executed: /betterrtp:rtp world world
2025-01-19 23:49:09 [INFO]: Mrcobra5287 executed: /betterrtp:rtp world desert
2025-01-19 23:58:24 [INFO]: Galaxy_dreams executed: /betterrtp:rtp world world
2025-01-19 23:59:37 [INFO]: Ayushgamerzz executed: /betterrtp:rtp world world
2025-01-19 23:59:48 [INFO]: Ayushgamerzz executed: /betterrtp:rtp world desert
2025-01-20 00:06:22 [INFO]: Auroraprogame executed: /betterrtp:rtp world world
2025-01-20 00:06:32 [INFO]: Auroraprogame executed: /betterrtp:rtp world desert
2025-01-20 00:06:44 [INFO]: Auroraprogame executed: /betterrtp:rtp world world
2025-01-20 02:23:38 [INFO]: NotAryannn executed: /betterrtp:rtp world desert
2025-01-20 02:23:46 [INFO]: NotAryannn executed: /betterrtp:rtp world world
2025-01-20 04:29:37 [INFO]: superboyproo executed: /betterrtp:rtp world desert
2025-01-20 04:59:16 [INFO]: ProJutts executed: /betterrtp:rtp world world
2025-01-20 05:39:21 [INFO]: khoivippro2468 executed: /betterrtp:rtp world world
